ticker,factorDynamicsType,autocorr_lag_0,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4,autocorr_lag_5,autocorr_lag_6,autocorr_lag_7,autocorr_lag_8,autocorr_lag_9,autocorr_lag_10,autocorr_lag_11,autocorr_lag_12,autocorr_lag_13,autocorr_lag_14,autocorr_lag_15,autocorr_lag_16,autocorr_lag_17,autocorr_lag_18,autocorr_lag_19
nickel,GARCH,1.0,0.003776397430326903,-0.003850626890831459,-0.02993127134161494,-0.052168055590118986,0.33590278377431454,0.006456781155535775,0.040573239111773754,-0.0034665417867512788,-0.020930902647498244,-0.050687758029957834,-0.04879783039863303,-0.011038146061215696,0.018591745787028904,0.050827917555802155,0.002070425527879295,-0.011667002886938272,-0.030749915619392536,-0.006201038742565209,0.025306311607730197
nickel,AR_TARCH,1.0,0.031506668917823166,-0.0026232452464180047,-0.0007018328599667503,-0.03534136745522971,0.24680288094353803,0.0028469139563237246,0.033942884328019944,-0.006133699804830094,0.0054100137903479555,-0.04966477822784492,-0.03931761017686657,-0.031193596875655875,0.010245580239086593,0.05555083015466932,-0.015351246829929166,-0.011815693231163792,-0.002996004488281017,-0.002614370809158718,0.021856949327045974
silver,GARCH,1.0,0.003050901347849254,-0.020221541892455633,-0.03866204345261565,-0.05272347499580776,0.3324274888978771,0.0019121982559453393,0.03597265180638256,-0.009691626141245312,-0.04369935970478982,-0.04028998748524386,-0.04199024918593083,-0.009615810837871072,0.002403872729972173,0.02216000374910503,-0.0158830143687341,-0.030376263991585318,-0.014229403409098765,-0.030067662401753036,-0.016836542449832664
silver,AR,1.0,0.29148129071509393,0.26092000021777967,0.2220266515363381,0.2110026204074905,0.4539832233436147,0.23302149988310522,0.25603517237918366,0.18688390274123667,0.14701871252361925,0.18696948821120757,0.1865612326420157,0.182917910821209,0.19599752324979258,0.19746639760389337,0.17256564393567012,0.16207684849081172,0.16050628389651092,0.17369486475797982,0.17287800225442293
silver,SETAR,1.0,0.3202702857878455,0.27123751171992644,0.23105405910712754,0.2462756229488739,0.3338032051298629,0.19516080211203335,0.210444772365794,0.1569751376618026,0.13274579997164282,0.1559705546967116,0.15475667962405135,0.1539362481307494,0.14453561780176208,0.20585928729841002,0.1718002454009627,0.15171504339576952,0.16648270220678696,0.17331665080380043,0.160936721469618
silver,TARCH,1.0,0.0034520715231955686,-0.020415288107280494,-0.0377102119626596,-0.05307290899138627,0.33293322431802336,0.001974193396534165,0.03516175913067169,-0.009366948540844822,-0.04386680062632537,-0.04032037300399811,-0.04246427640240559,-0.009803019960748213,0.0024555510494831414,0.0219467023201955,-0.016913550599398117,-0.03130303795636131,-0.01528667499546122,-0.030297909351013445,-0.017375639589288956
silver,AR_TARCH,1.0,0.039966418681239166,0.011466643904198671,0.008024178102502073,-0.03603129241560525,0.23302027893531627,-0.006076331974561264,0.02257790512878224,-0.02204259690249024,-0.050322999289799365,-0.03498381158299509,-0.04510834491984031,-0.020756557415435452,-0.008586216473078964,0.019460023496832093,-0.011390243827162572,-0.035363968639913146,-0.02298467454111135,-0.021317484153475137,-0.02011144589877202
sugar,GARCH,1.0,0.013033516628285571,-0.023964128964601903,-0.05253996601624041,-0.03387497693178653,0.2760473586250203,0.015955780864374425,0.01821931347351153,-0.030449947667353157,-0.027320762833466464,-0.0699261422457061,-0.0484787323945581,-0.03288594114235813,-0.0209157845637695,0.03054287002976033,0.0049546022411916125,-0.009515930843045115,-0.045526721249740984,-0.03171975868743789,-0.021228542782399898
sugar,AR,0.9999999999999999,0.2765024287480352,0.24730593529214961,0.22368876536446625,0.2650651106805937,0.41482310658950106,0.23266783219559448,0.2471682633091914,0.19328402907279796,0.21036520904878683,0.17430397655654792,0.19441324726301418,0.18868717834654974,0.19901581995796222,0.19566549147082746,0.20971203077424141,0.18555649316296857,0.1963724697848859,0.17975199203381034,0.17428121219450082
sugar,SETAR,1.0,0.28656524936591965,0.2536966090007758,0.23647302114734584,0.26388517285298857,0.2853472614866256,0.21263909719481264,0.22206088841954968,0.1871099754731675,0.17013249022154806,0.15044709909595036,0.1878848014193348,0.16676229977229456,0.20646199863349457,0.16459115766088617,0.18758420582371602,0.1713078106224249,0.17614104180344606,0.15440294179858646,0.15730089318608464
sugar,TARCH,1.0,0.013934789526919726,-0.02361364015022259,-0.05190342232802221,-0.03325942608738676,0.275855881748233,0.01663166510376377,0.018535870908879964,-0.03026101249610839,-0.026995927541476665,-0.06947620845214031,-0.04816459290216753,-0.03257512017260113,-0.020709434806221404,0.03106168513902312,0.005392782977305712,-0.009149522523800739,-0.045546086817355454,-0.031238995389322486,-0.021196754180384598
sugar,AR_TARCH,0.9999999999999999,0.032712583366454176,0.001223798110082287,-0.023441020092482914,0.0053682566758387435,0.20493358047318555,0.002774267082631064,0.012006852109103168,-0.034810480002080535,-0.03641702043522036,-0.058735775327063665,-0.0429761911365025,-0.04466499936568939,-0.036047028674228064,0.02029002249766618,-0.00995031876362407,-0.01980841368833744,-0.03684099703491111,-0.02340163697138496,-0.02065372404873701
